dust_mean,dust_trend,temp_mean,hum_mean,power_mean,brushRpm01,waterFlow01,pressure01,passes01,detergent01,route_keep,route_zigzag_thin,route_zigzag_wide,route_spiral_focus,aggressive_target
0.3698193924869056,-0.008660051576952495,35.307411491276866,33.97971267374628,170.3280231814254,0.5139386444682067,0.4922214249185426,0.5139386444682067,0.7097570511277447,0.051393864446820675,0.145818406659538,0.7055754577872827,0.09721227110635866,0.051393864446820675,0
0.22713544116482232,0.06855710107667615,56.15768904824063,68.35340701359729,202.08954333498758,0.6,0.55,0.6,0.5630647399972563,0.030437819999608047,0.1495256931847875,0.6682351755635795,0.1495256931847875,0.03271343806684564,1
0.30577192676299547,-0.05313986548167726,30.52002089336768,74.99145086456687,155.42801999623305,0.5,0.48412931826732286,0.5,0.6735752707178202,0.04622503867397432,0.16132488397807707,0.6849001546958974,0.10754992265205139,0.046225038673974324,0
0.7462483433844659,0.025947277606854835,44.91248476115226,85.58473822068099,227.44992580339127,0.7933964647953318,0.8037266415555652,0.7933964647953318,0.9053775253567322,0.07933964647953318,0.061981060561400465,0.8173585859181327,0.04132070704093365,0.07933964647953318,0
0.5656548488869848,0.018210407600180903,41.92026176878986,98.0,241.20034986400464,0.876825817951531,0.8829845270539545,0.876825817951531,0.9637780725660716,0.0876825817951531,0.02494205817107657,0.8613398098348314,0.02494205817107657,0.08877607382301556,1
0.16670366393885114,-0.013563167633517295,48.05991882757291,57.72828059533431,175.0069138754891,0.5,0.45,0.5,0.595,0.034999999999999996,0.195,0.64,0.13,0.034999999999999996,0
0.65928890170696,0.08786739973325233,46.796109679111986,71.85773821186942,180.40798831020572,0.8012467754300043,0.8030421748703735,0.8012467754300043,0.9108727428010029,0.08012467754300044,0.0596259673709987,0.8204987101720018,0.039750644913999135,0.08012467754300044,0
0.8564891013568736,0.1892522320182905,41.80826965405517,60.616637826570184,142.44373384569013,1.0,0.9806166378265702,1.0,1.0,0.1,0.0,0.9,0.0,0.1,1
0.7489661285672681,-0.04060904586556091,53.378583794898745,76.52776770141,219.2850516879147,0.7691099319772994,0.7771822030798443,0.7691099319772994,0.8883769523841095,0.07691099319772994,0.06926702040681018,0.8076439727909197,0.04617801360454013,0.07691099319772994,0
0.3630539075637858,0.021654988706946248,52.37640417351531,66.65401652171684,212.77015919578116,0.5303475180745264,0.5404841586925169,0.5303475180745264,0.7212432626521684,0.053034751807452644,0.14089574457764206,0.7121390072298106,0.09393049638509472,0.053034751807452644,0
0.6809023538361003,-0.007767870467988845,43.23707447241473,61.70353718342811,214.02651158726349,0.9316217383994105,0.9167441886628681,0.9316217383994105,1.0,0.09316217383994106,0.013769807872608198,0.8786567977974572,0.013769807872608198,0.09380358645732631,1
0.4595334722001916,0.12589682826979048,48.315291371128055,23.18420514471491,173.3039212279601,0.7060655019220403,0.6707622268259382,0.7060655019220403,0.8442458513454282,0.07060655019220403,0.0881803494233879,0.7824262007688161,0.05878689961559194,0.07060655019220403,0
0.7935343674187179,0.11671943586955745,47.80079198659043,25.408259713429786,219.32077979606467,0.9128358577533188,0.8671940648656528,0.9128358577533188,0.9889851004273231,0.09128358577533188,0.02614924267400437,0.8651343431013275,0.017432828449336246,0.09128358577533188,0
0.5194092304708833,0.05076943250132912,45.38733924054044,74.69614334840723,180.49572854845255,0.8775429908325084,0.8783619846392902,0.8775429908325084,0.9642800935827558,0.08775429908325084,0.024795034409092573,0.8615676966659066,0.024795034409092573,0.08884223451590835,1
0.39375099317660744,0.02738739735915864,38.69300215882178,70.68789732930074,175.1471346517876,0.5595615102546191,0.5722713320711889,0.5595615102546191,0.7416930571782333,0.05595615102546191,0.13213154692361426,0.7238246041018477,0.08808769794907619,0.05595615102546191,0
0.4315159871442851,-0.008497657788376328,54.34501046666824,70.4387244688263,183.67320079058666,0.5600662595580135,0.572501671048939,0.5600662595580135,0.7420463816906093,0.05600662595580135,0.13198012213259594,0.7240265038232054,0.0879867480883973,0.05600662595580135,0
0.407096824567952,0.05125497007549583,37.18838602137667,66.62382521424344,166.63080390143978,0.7917749484674017,0.788810026258275,0.7917749484674017,0.9042424639271811,0.07917749484674018,0.0425306040280653,0.8340775637564988,0.0425306040280653,0.08086122818737061,1
0.9583654550520205,-0.007799429877976341,38.59717547942515,57.39644130903097,179.8882933065794,0.8,0.787396441309031,0.8,0.9099999999999999,0.08000000000000002,0.059999999999999984,0.8200000000000001,0.039999999999999994,0.08000000000000002,0
0.2990524305390586,0.0785356911005654,51.6733892534866,44.62185095903233,204.83205402995443,0.5350440327758121,0.5229136820960538,0.5350440327758121,0.7245308229430685,0.053504403277581214,0.13948679016725637,0.714017613110325,0.0929911934448376,0.05350440327758122,0
0.8077663384780862,-0.04293237142315068,38.09603402431576,76.45042704665738,213.2209394621771,1.0,0.9964504270466573,1.0,1.0,0.1,0.0,0.9,0.0,0.1,1
0.6129978711305951,0.13209277940847575,33.871540121848504,45.71914185709922,211.15881388749997,0.8158646739654735,0.790790582124299,0.8158646739654735,0.9211052717758313,0.08158646739654735,0.05524059781035796,0.8263458695861894,0.03682706520690531,0.08158646739654735,0
0.304829541328497,-0.00020832392783869808,36.25534816554261,39.879180515750456,195.25187733382492,0.5,0.45,0.5,0.6730147106285711,0.04614495866122445,0.16156512401632664,0.6845798346448978,0.1077100826775511,0.04614495866122445,0
0.5313351755045826,0.06034162433753405,68.36385382508425,19.53327430434235,149.46398192525078,0.6,0.5657192029924539,0.6,0.7668457285207555,0.059549389788679366,0.08431167929819441,0.7693168970877987,0.08431167929819441,0.06205974431581252,1
0.5247856013723394,-0.055589425305995616,46.27476752885515,62.395633561184255,209.78465881558796,0.6254031653392864,0.6265286406335063,0.6254031653392864,0.7877822157375005,0.06254031653392865,0.11237905039821407,0.7501612661357147,0.07491936693214273,0.06254031653392865,0
0.30360657389838597,-0.02058312989421006,39.999059786486654,50.44186769470446,182.7330528147265,0.5,0.45782966588521307,0.5,0.6722857460351116,0.046040820862158806,0.1618775374135236,0.6841632834486352,0.1079183582756824,0.046040820862158806,0
0.5789261781163116,0.00757141166419438,51.31676906117722,70.87874889600157,210.4889097134337,0.8750216419737159,0.8721493087710317,0.8750216419737159,0.9625151493816011,0.0875021641973716,0.02531201703803147,0.8607663735910512,0.02531201703803147,0.08860959233288584,1
0.741866778612426,-0.019857734595049525,35.449218682433134,71.90804579791852,228.75905564007473,0.7647682783390239,0.7684379102199912,0.7647682783390239,0.8853377948373167,0.0764768278339024,0.07056951649829281,0.8059073113356097,0.04704634433219521,0.0764768278339024,0
0.521423557828537,0.029155101499998348,52.82726112033525,65.28687553108456,199.68834703357527,0.6522752102206533,0.6549483252407051,0.6522752102206533,0.8065926471544572,0.06522752102206533,0.10431743693380402,0.7609100840882613,0.06954495795586935,0.06522752102206533,0
0.6546862047239169,0.00855522843208114,39.123324772057,54.60165556286677,208.32286638335282,0.9242474735464858,0.9026367554320283,0.9242474735464858,0.99697323148254,0.09242474735464859,0.015266150235659847,0.8763374671347273,0.015266150235659847,0.09313023239395307,1
0.5756149917712012,0.08639185453532651,42.772846878188666,19.66988955198682,219.97600258401218,0.7457673043216112,0.7084789391055306,0.7457673043216112,0.8720371130251278,0.07457673043216112,0.07626980870351664,0.7983069217286445,0.050846539135677764,0.07457673043216112,0
0.5134565684973914,-0.02721006904260591,42.17319520015164,56.7464924620678,170.60523764367602,0.6176907801571907,0.613552733611399,0.6176907801571907,0.7823835461100335,0.06176907801571907,0.11469276595284279,0.7470763120628764,0.07646184396856189,0.06176907801571908,0
0.5833276667655847,0.11736074188289229,34.405304859900994,85.86693403755623,203.80728707223824,0.9877136329143101,0.9883279512685946,0.9877136329143101,1.0,0.09877136329143102,0.0024602962273969067,0.8961865408475348,0.0024602962273969067,0.0988928666976714,1
0.6559810307260919,0.009680363800116047,33.527831648318866,60.131176039130494,181.7548551706493,0.7209645348457006,0.715047484142546,0.7209645348457006,0.8546751743919904,0.07209645348457006,0.08371063954628984,0.7883858139382802,0.05580709303085989,0.07209645348457006,0
0.16544079947679183,0.06398883584603242,48.071727793895434,76.6412272842209,196.97375147942313,0.5,0.45,0.5,0.6397921850922226,0.041398883584603245,0.17580334924619026,0.665595534338413,0.11720223283079352,0.041398883584603245,0
0.4423169115869353,0.13292037086016698,65.12052657339765,47.404846573496094,180.42369100599825,0.6021492509544948,0.5894466349802661,0.6021492509544948,0.7715044756681463,0.060214925095449484,0.08286702042377797,0.7715561183431442,0.08286702042377797,0.06270984080929992,1
0.6512850635262691,0.047111465294773426,29.043335755833986,46.61967488733719,204.76382260101894,0.7554159806440004,0.7342648564991375,0.7554159806440004,0.8787911864508002,0.07554159806440004,0.07337520580679988,0.8021663922576001,0.048916803871199926,0.07554159806440004,0
0.06846580314749011,0.11262011389378149,42.798248264223126,54.259150189915566,187.0483037602984,0.5,0.46374825838900796,0.5,0.673834079725647,0.046262011389378146,0.1612139658318656,0.6850480455575126,0.10747597722124373,0.04626201138937815,0
0.34042506222915686,0.06739248860761761,38.01052532293805,33.74693678358202,181.68424580825976,0.7475041957021528,0.7138759227006272,0.7475041957021528,0.8732529369915069,0.07475041957021528,0.051807272759970116,0.8196987272220464,0.051807272759970116,0.07668672725801345,1
0.41030324153858305,0.02838979551975537,32.18610803644273,51.072427617271316,134.6603692957556,0.5729115987733122,0.5653384464519179,0.5729115987733122,0.7510381191413185,0.05729115987733122,0.12812652036800634,0.7291646395093249,0.08541768024533757,0.05729115987733122,0
0.47019029902071446,0.01884164268437052,44.16892508319815,57.10687529265376,178.5888987197068,0.6065406209958826,0.6033204652387422,0.6065406209958826,0.7745784346971177,0.06065406209958826,0.11803781370123523,0.742616248398353,0.07869187580082349,0.06065406209958826,0
0.21862245478785955,-0.047649686079920595,33.311258570611955,65.05663065443711,135.314407523378,0.6,0.55,0.6,0.7129283122961111,0.05184690175658731,0.1011782423298295,0.7431737243887643,0.1011782423298295,0.05446979095157674,1
0.8546930806081742,-0.007003313465536627,34.50548716516368,49.222121731999,175.28944045674987,0.8,0.779222121731999,0.8,0.9099999999999999,0.08000000000000002,0.059999999999999984,0.8200000000000001,0.039999999999999994,0.08000000000000002,0
0.5702807921277472,0.014123380687969776,32.004236842414315,69.32774042038545,173.59095292294916,0.6699789977585321,0.6758077882909909,0.6699789977585321,0.8189852984309725,0.06699789977585321,0.09900630067244037,0.7679915991034129,0.06600420044829358,0.06699789977585321,0
0.576633651118592,-0.007711617991273359,52.0573874547224,38.40526449871294,236.93521429235926,0.8659330315603754,0.8310416444810695,0.8659330315603754,0.9561531220922627,0.08659330315603754,0.027177757645577876,0.8578744756493544,0.027177757645577876,0.08777000905948996,1
0.2390619613355908,0.030355801643030107,44.82748427948956,77.5189633072161,142.44752083353097,0.5,0.4569208027097089,0.5,0.651664513243942,0.043094930463420306,0.1707152086097391,0.6723797218536812,0.1138101390731594,0.043094930463420306,0
0.30707665146858715,-0.0685320324084429,33.269261960406034,80.49612963862972,131.09171508779843,0.5,0.49018890074368654,0.5,0.6743497163374532,0.046335673762493326,0.16099297871252002,0.6853426950499732,0.10732865247501336,0.046335673762493326,0
0.6796259997234024,0.11066157443867727,39.88907034110438,55.26868795069647,151.97121210935256,1.0,0.9752686879506964,1.0,1.0,0.1,0.0,0.9,0.0,0.1,1
0.1755380691673605,-0.0628733122451714,42.86208266904245,32.327457734533354,163.01948729444206,0.5,0.45,0.5,0.595,0.034999999999999996,0.195,0.64,0.13,0.034999999999999996,0
0.12121360068778,0.05248722704064762,43.001760881408934,38.292391529740286,237.27544399948272,0.5,0.45,0.5,0.6317410589284533,0.040248722704064765,0.17925383188780572,0.6609948908162592,0.1195025545918705,0.04024872270406477,0
0.2468425623932321,0.027224752910864455,50.08162714594479,38.390327441779334,170.45805330854424,0.6,0.574884401146686,0.6,0.767416685887826,0.05963095512683229,0.08413451995789825,0.7695914940652577,0.08413451995789825,0.062139466018945794,1
0.6942540654729525,0.060071615846977816,44.16131525077517,48.98559383590949,182.64867988942498,0.7954183775382,0.7746330524971994,0.7954183775382,0.9067928642767399,0.07954183775382001,0.06137448673854,0.81816735101528,0.040916324492360004,0.07954183775382001,0
0.05623927976687289,0.010493918284833613,34.480026199598754,52.59660306636065,210.44710832736484,0.5,0.45,0.5,0.6023457427993835,0.03604939182848336,0.19185182451454993,0.6441975673139334,0.12790121634303328,0.03604939182848336,0
0.13604999438791923,0.006436068731831807,35.40977303686403,55.44430708117084,175.26450579947002,0.6,0.55,0.6,0.6695052481122823,0.04564360687318319,0.11496168901632801,0.7218093820246916,0.11496168901632801,0.04826723994265239,1
0.5706447192068407,0.03877906289658504,45.196060448488744,33.54462282356525,175.43866835831167,0.6948751422500262,0.6636760079610902,0.6948751422500262,0.8364125995750182,0.06948751422500263,0.09153745732499213,0.7779500569000105,0.061024971549994755,0.06948751422500263,0
0.633859735337049,0.0386867272441362,52.66193562647237,54.93382710062924,195.44807140490212,0.7358797516918024,0.7240195912078414,0.7358797516918024,0.8651158261842616,0.07358797516918024,0.07923607449245927,0.794351900676721,0.05282404966163952,0.07358797516918024,0
0.6218479698198847,-0.017962729565375063,36.79019843048868,57.237613803155334,216.0254516314376,0.895210621938517,0.8776877046447464,0.895210621938517,0.9766474353569619,0.0895210621938517,0.021179817603711466,0.8671712827142473,0.021179817603711466,0.09046908207832985,1
0.12476433085949101,0.04650966005515265,38.22291426535631,24.654061212618135,164.57805889774204,0.5,0.45,0.5,0.6275567620386069,0.039650966005515265,0.1810471019834542,0.6586038640220611,0.12069806798896948,0.039650966005515265,0
0.8191492436415705,0.2592895957325847,52.54073831401698,54.578956093249346,179.44070347583124,1.0,0.9745789560932493,1.0,1.0,0.1,0.0,0.9,0.0,0.1,0
0.2156640919181955,0.11240343081811477,33.78136009051236,50.09558250375622,263.38107064521944,0.624121889684947,0.6130113777044558,0.624121889684947,0.7868853227794628,0.0624121889684947,0.07811166870567506,0.7789269135062036,0.07811166870567506,0.06484974908244621,1
0.891977750651108,0.19105836560910722,47.83961792827325,63.43482185976667,217.06139036720452,0.9910583656091072,0.9749402691884185,0.9910583656091072,1.0,0.09910583656091072,0.0026824903172678384,0.8964233462436428,0.001788326878178559,0.09910583656091072,0
0.9201565800479163,0.07332622286293664,51.907674678089634,22.353210524246506,151.206266565583,0.8733262228629367,0.8296599117197898,0.8733262228629367,0.9613283560040556,0.08733262228629368,0.038002133141118985,0.8493304891451747,0.02533475542741266,0.08733262228629368,0
0.5250610501597934,0.02732282165706934,31.337491446314672,67.51195714394724,210.75904383193534,0.8580824548004289,0.8526902892043546,0.8580824548004289,0.9506577183603001,0.0858082454800429,0.02879211973530691,0.8553722144102742,0.02879211973530691,0.08704354611911189,1
0.7311190486820416,-0.0459801401195165,41.63863520553941,69.54541493322444,224.7839970532811,0.7581736975903854,0.7598104276440907,0.7581736975903854,0.8807215883132697,0.07581736975903855,0.07254789072288437,0.8032694790361542,0.04836526048192291,0.07581736975903855,0
0.7014924874549567,-0.049255146699851066,57.274602175472666,52.49707091281997,148.1268039739868,0.5,0.45,0.5,0.6578984686670294,0.04398549552386135,0.16804351342841595,0.6759419820954454,0.1120290089522773,0.04398549552386135,0
0.4663587449281089,0.11935782222055882,46.45485818929713,60.153835595410484,227.64680634289488,0.9072297542200224,0.8920221021044318,0.9072297542200224,0.9850608279540156,0.09072297542200225,0.018727787299060418,0.8709719296864563,0.018727787299060418,0.09157249571542281,1
0.19365655179020574,-0.06198859802622407,44.619601132326245,54.56472214665951,196.68487784096874,0.5,0.45,0.5,0.595,0.034999999999999996,0.195,0.64,0.13,0.034999999999999996,0
0.5443762997568755,0.08600845884219724,43.27555998790248,26.841963160368177,201.0199386524559,0.7246229398751766,0.6883917928814177,0.7246229398751766,0.8572360579126236,0.07246229398751766,0.08261311803744703,0.7898491759500706,0.05507541202496469,0.07246229398751766,0
0.5277914189768171,0.0653172225003671,45.38464616629951,50.012311925699606,219.57458970982626,0.8979925719319781,0.8731052552610788,0.8979925719319781,0.9785948003523847,0.08979925719319781,0.020611740679072094,0.8680518019474384,0.020611740679072094,0.09072471669441756,1
0.9124328520271713,0.04557508871288907,33.45602047897205,53.451932525096446,214.92124987622586,0.8455750887128891,0.8267482668023411,0.8455750887128891,0.9419025620990223,0.08455750887128892,0.04632747338613326,0.8382300354851555,0.030884982257422172,0.0845575088712889,0
0.5778707654658624,0.22419415503818296,49.639432701988014,34.08044561352832,232.50377632303693,0.8608609344541975,0.8218983333450159,0.8608609344541975,0.9526026541179382,0.08608609344541976,0.04174171966374074,0.844344373781679,0.027827813109160493,0.08608609344541976,0
0.4267859516981866,0.1754295422941473,30.869383038213925,48.92636821886586,178.8070377440178,0.9322198453416245,0.904535221293409,0.9322198453416245,1.0,0.09322198453416246,0.013648540953342976,0.8788447615223184,0.013648540953342976,0.09385815657099567,1
0.20817367718736188,-0.05653727814965191,51.63112295513949,63.32401855504046,242.8679303595627,0.5,0.45,0.5,0.6051326615997674,0.036447523085681076,0.1906574307429568,0.6457900923427243,0.12710495382863787,0.036447523085681076,0
0.8116862185201311,0.11732363685767747,42.43410766637684,54.80169717141499,236.0340047932594,0.9173236368576775,0.8962591521862086,0.9173236368576775,0.9921265458003742,0.09173236368576776,0.024802908942696756,0.866929454743071,0.016535272628464503,0.09173236368576776,0
0.7122640835205818,-0.059150018530233314,27.92915902206289,67.22390209902566,180.35638585801317,0.9502283295136202,0.9399408151369649,0.9502283295136202,1.0,0.09502283295136203,0.010004126305071968,0.8844936042271384,0.010004126305071968,0.09549814316271761,1
0.37046281920257484,0.14499418724100402,26.98437530704423,62.238243106410884,214.30047509176975,0.6594295598924389,0.6586963250042278,0.6594295598924389,0.8116006919247072,0.06594295598924389,0.10217113203226832,0.7637718239569755,0.06811408802151223,0.06594295598924389,0
0.12923105827644715,0.010869104312525878,42.80589808021344,61.4168016284641,154.45428562689574,0.5,0.45,0.5,0.6026083730187681,0.03608691043125258,0.19173926870624225,0.6443476417250104,0.12782617913749483,0.03608691043125258,0
0.8155378292147176,0.16041020458681432,45.54814929748483,45.77551070128248,173.9038182530934,1.0,0.9657755107012824,1.0,1.0,0.1,0.0,0.9,0.0,0.1,1
0.6019978970387272,-0.00980011960675959,35.55330744727247,82.68015695365298,134.70108394124958,0.6766408811017571,0.6928088370466693,0.6766408811017571,0.8236486167712299,0.06766408811017571,0.09700773566947286,0.7706563524407029,0.06467182377964857,0.06766408811017571,0
0.43976194090438814,0.0605801518210469,29.704214068968646,53.9301296125422,203.6010726502973,0.6266109697554954,0.6192105508802628,0.6266109697554954,0.7886276788288467,0.06266109697554954,0.11201670907335139,0.7506443879021982,0.07467780604890094,0.06266109697554954,0
0.7777493556357932,0.03565801139375452,41.90507150769431,79.42675593649037,217.59163194412463,1.0,0.9994267559364903,1.0,1.0,0.1,0.0,0.9,0.0,0.1,1
0.16851691975813354,-0.027402406000666735,34.17917986506803,48.8114566469505,168.6241102777151,0.5,0.45,0.5,0.595,0.034999999999999996,0.195,0.64,0.13,0.034999999999999996,0
0.15322261217909008,0.008402872218697809,38.17398414063253,60.392253748946786,181.00702423654806,0.5,0.45,0.5,0.6008820105530883,0.03584028722186978,0.19247913833439065,0.6433611488874791,0.12831942555626044,0.03584028722186978,0
0.4010467561865331,0.07640709914158461,61.07137564943602,14.62413991371816,193.69811944280153,0.6,0.55,0.6,0.7082632271982066,0.05118046102831524,0.10265042433463417,0.740891842281317,0.10265042433463417,0.05380730904941462,1
0.42048869505354225,0.005455179191187515,46.72549305558963,67.43587648670434,196.9154017951455,0.5574780671624181,0.5670400402910015,0.5574780671624181,0.7402346470136927,0.05574780671624181,0.1327565798512746,0.7229912268649673,0.0885043865675164,0.05574780671624182,0
0.4266034911572831,0.020574842619773943,26.22816342482991,62.30015378003242,168.97371781098002,0.5770675843399112,0.580514358902948,0.5770675843399112,0.7539473090379378,0.057706758433991125,0.12687972469802664,0.7308270337359645,0.08458648313201776,0.057706758433991125,0
0.7012327958491982,0.15520208122186965,63.01173306164622,69.71266915961078,143.46738930507712,0.7989390277323161,0.798704745505311,0.7989390277323161,0.9092573194126212,0.0798939027732316,0.04103729428230023,0.8363921938624347,0.04103729428230023,0.0815332175729649,1
0.6413461196831167,0.08577576676403181,55.88013000356034,57.651458492020964,215.59646847377093,0.5,0.4910171090958523,0.5,0.6914273214975599,0.048775331642508565,0.15367400507247433,0.6951013265700343,0.1024493367149829,0.048775331642508565,0
0.444838477974444,0.0639360370067117,38.234772759490724,9.218828840211508,215.03054988137944,0.6336184298216446,0.6019375083305624,0.6336184298216446,0.7935329008751512,0.06336184298216446,0.10991447105350662,0.7534473719286578,0.07327631403567107,0.06336184298216446,0
0.6282969281903216,-0.0666600561233903,28.74378347437315,50.51556623759813,185.73885537878044,0.8992818920109555,0.8748333636480058,0.8992818920109555,0.9794973244076688,0.08992818920109556,0.02034856853007232,0.8684597187783879,0.02034856853007232,0.09084314416146745,1
0.26839014993353755,0.0021121820160757213,44.759080212939274,62.73374131447737,192.34427818881224,0.5,0.45,0.5,0.6519135716140043,0.04313051023057206,0.1706084693082838,0.6725220409222883,0.11373897953885588,0.04313051023057206,0
0.3584322057820135,-0.05979618212152624,59.95629562334854,5.6545495768743095,224.7357587236241,0.5,0.45,0.5,0.493558623637476,0.02050837480535372,0.23847487558393884,0.582033499221415,0.1589832503892926,0.020508374805353724,0
0.6805826946294372,0.008706785445930038,62.268935844682915,43.8913094298126,164.32111774009476,0.6401364158696936,0.6220209045060215,0.6401364158696936,0.7980954911087854,0.06401364158696936,0.07465943812535582,0.7842778709056984,0.07465943812535582,0.06640325284358987,1
0.854570501990357,0.10556217272619256,36.092332351852434,22.21976248488901,245.59996305434672,0.9055621727261927,0.860284064089883,0.9055621727261927,0.9838935209083348,0.09055621727261927,0.0283313481821422,0.862224869090477,0.01888756545476147,0.09055621727261927,0
0.44913767067395405,0.026208623001567656,42.709348533723556,55.04035117951917,191.22604650891617,0.5989716102840524,0.594063380949369,0.5989716102840524,0.7692801271988366,0.05989716102840525,0.12030851691478427,0.739588644113621,0.08020567794318952,0.05989716102840525,0
0.4970241009517858,0.038857441633617144,38.74099881535838,48.34957301228937,177.5532739305143,0.8495581151639635,0.8254297824180546,0.8495581151639635,0.9446906806147743,0.08495581151639636,0.03054794602499426,0.8526506836612587,0.03054794602499426,0.08625342428875257,1
0.4451057992883206,0.08262765868044976,57.38426539052809,55.356234586471146,130.5382935139408,0.5,0.45,0.5,0.5967513403085105,0.035250191472644375,0.1942494255820669,0.6410007658905775,0.12949961705471127,0.035250191472644375,0
0.47056031669849935,0.0022270702086518435,55.023031296583255,26.571416758646787,209.0356836552334,0.5,0.45,0.5,0.5531305012037553,0.0290186430291079,0.21294407091267628,0.6160745721164316,0.1419627139417842,0.0290186430291079,0
0.21010557873614372,-0.05434186333658694,43.108244039642436,40.795224132283394,210.3451722982529,0.6,0.55,0.6,0.698212892007954,0.04974469885827915,0.10582907428098202,0.735964934864478,0.10582907428098202,0.05237691657355811,1
0.4438301188324719,-0.026067474547050468,45.71652419214054,83.30727066656833,174.4509435054087,0.5689582905141664,0.590510375988458,0.5689582905141664,0.7482708033599164,0.05689582905141664,0.1293125128457501,0.7275833162056665,0.08620834189716674,0.05689582905141664,0
0.26233603420018914,-0.009858516939080297,44.47002564212763,41.92660758774869,231.95729389944054,0.5,0.45,0.5,0.6464731668570151,0.042353309551002166,0.17294007134699352,0.6694132382040087,0.11529338089799568,0.042353309551002166,0
0.7404085283233067,0.09500756193558932,27.105354631224415,52.88471724796883,225.49825669395537,1.0,0.9728847172479688,1.0,1.0,0.1,0.0,0.9,0.0,0.1,1
